payment_id,sale_id,payment_method,payment_date,amount,payment_status,transaction_ref
1717,1717,cash,2024-01-31,29350.23,completed,
1718,1718,bank_transfer,2024-01-31,20858.37,completed,BT00001718
1719,1719,bank_transfer,2024-02-01,20854.84,completed,BT00001719
1720,1720,cash,2024-02-01,1413.48,completed,
1721,1721,cash,2024-02-01,255.0,completed,
1722,1722,cash,2024-02-01,15553.68,completed,
1723,1723,bank_transfer,2024-02-01,5526.71,completed,BT00001723
1724,1724,bank_transfer,2024-02-02,6357.23,completed,BT00001724
1725,1725,upi,2024-02-02,12634.39,completed,UPI00001725
1726,1726,cash,2024-02-02,4311.76,completed,
1727,1727,upi,2024-02-02,21488.67,completed,UPI00001727
1728,1728,cash,2024-02-02,440.0,completed,
1729,1729,cash,2024-02-02,6097.1,completed,
1730,1730,bank_transfer,2024-02-02,10364.97,completed,BT00001730
1731,1731,upi,2024-02-03,19682.1,completed,UPI00001731
1732,1732,upi,2024-02-03,3154.9,completed,UPI00001732
1733,1733,bank_transfer,2024-02-03,8019.92,completed,BT00001733
1734,1734,cash,2024-02-03,1592.63,completed,
1735,1735,cash,2024-02-03,12375.56,completed,
1736,1736,cash,2024-02-03,14990.67,completed,
1737,1737,cash,2024-02-04,5071.99,completed,
1738,1738,upi,2024-02-04,10086.48,completed,UPI00001738
1739,1739,upi,2024-02-04,12886.65,completed,UPI00001739
1740,1740,cash,2024-02-05,21923.96,completed,
1741,1741,upi,2024-02-05,11461.53,completed,UPI00001741
1742,1742,cash,2024-02-05,12677.25,completed,
1743,1743,cash,2024-02-05,725.85,completed,
1744,1744,cash,2024-02-06,2882.85,completed,
1745,1745,upi,2024-02-06,17619.1,completed,UPI00001745
1746,1746,cash,2024-02-06,873.41,completed,
1747,1747,cash,2024-02-06,78.0,completed,
1748,1748,cash,2024-02-07,6754.91,completed,
1749,1749,cash,2024-02-07,341.67,completed,
1750,1750,cash,2024-02-07,835.3,completed,
1751,1751,upi,2024-02-07,713.34,completed,UPI00001751
1752,1752,cash,2024-02-07,1653.94,completed,
1753,1753,cash,2024-02-08,4903.62,completed,
1754,1754,cash,2024-02-08,840.78,completed,
1755,1755,cash,2024-02-08,85.0,completed,
1756,1756,bank_transfer,2024-02-08,21928.81,completed,BT00001756
1757,1757,upi,2024-02-09,16556.33,completed,UPI00001757
1758,1758,bank_transfer,2024-02-09,3587.58,completed,BT00001758
1759,1759,cash,2024-02-11,1627.34,pending,
1760,1760,upi,2024-02-10,15245.16,completed,UPI00001760
1761,1761,cash,2024-02-10,3118.36,completed,
1762,1762,bank_transfer,2024-02-11,9411.03,completed,BT00001762
1763,1763,bank_transfer,2024-02-11,10938.08,completed,BT00001763
1764,1764,cash,2024-02-11,3075.03,completed,
1765,1765,cash,2024-02-11,7401.58,completed,
1766,1766,upi,2024-02-11,313.0,completed,UPI00001766
1767,1767,cash,2024-02-11,270.0,completed,
1768,1768,upi,2024-02-12,10235.33,completed,UPI00001768
1769,1769,cash,2024-02-12,3143.29,completed,
1770,1770,cash,2024-02-12,2623.04,completed,
1771,1771,cash,2024-02-13,15619.44,pending,
1772,1772,cash,2024-02-15,426.0,pending,
1773,1773,bank_transfer,2024-02-15,15347.69,pending,BT00001773
1774,1774,upi,2024-02-13,6491.5,completed,UPI00001774
1775,1775,bank_transfer,2024-02-13,7984.9,completed,BT00001775
1776,1776,bank_transfer,2024-02-13,11472.36,completed,BT00001776
1777,1777,bank_transfer,2024-02-13,7813.8,completed,BT00001777
1778,1778,upi,2024-02-14,20161.71,completed,UPI00001778
1779,1779,cash,2024-02-14,285.0,completed,
1780,1780,cash,2024-02-14,3842.64,completed,
1781,1781,bank_transfer,2024-02-14,26178.89,completed,BT00001781
1782,1782,cash,2024-02-14,9506.89,completed,
1783,1783,upi,2024-02-14,5282.65,completed,UPI00001783
1784,1784,upi,2024-02-14,8180.88,completed,UPI00001784
1785,1785,cash,2024-02-14,12011.8,completed,
1786,1786,bank_transfer,2024-02-15,7592.58,completed,BT00001786
1787,1787,bank_transfer,2024-02-17,17873.2,pending,BT00001787
1788,1788,cash,2024-02-15,376.0,completed,
1789,1789,cash,2024-02-15,12630.05,completed,
1790,1790,cash,2024-02-15,22418.8,completed,
1791,1791,upi,2024-02-15,8060.4,completed,UPI00001791
1792,1792,upi,2024-02-15,8812.27,completed,UPI00001792
1793,1793,upi,2024-02-15,16949.11,completed,UPI00001793
1794,1794,bank_transfer,2024-02-16,13354.18,completed,BT00001794
1795,1795,cash,2024-02-16,8165.25,completed,
1796,1796,upi,2024-02-16,4772.09,completed,UPI00001796
1797,1797,cash,2024-02-16,104.0,completed,
1798,1798,cash,2024-02-16,1287.96,completed,
1799,1799,cash,2024-02-16,2790.0,completed,
1800,1800,upi,2024-02-17,316.0,completed,UPI00001800
1801,1801,cash,2024-02-17,4284.12,completed,
1802,1802,cash,2024-02-17,3842.64,completed,
1803,1803,cash,2024-02-17,230.0,completed,
1804,1804,bank_transfer,2024-02-17,2643.28,completed,BT00001804
1805,1805,upi,2024-02-18,60.0,completed,UPI00001805
1806,1806,bank_transfer,2024-02-18,5797.8,completed,BT00001806
1807,1807,cash,2024-02-18,4693.76,completed,
1808,1808,cash,2024-02-18,21070.6,completed,
1809,1809,bank_transfer,2024-02-18,10038.56,completed,BT00001809
1810,1810,cash,2024-02-18,13135.68,completed,
1811,1811,cash,2024-02-18,12228.89,completed,
1812,1812,cash,2024-02-18,4540.12,completed,
1813,1813,cash,2024-02-19,3169.18,completed,
1814,1814,cash,2024-02-19,671.9,completed,
1815,1815,cash,2024-02-22,17294.98,pending,
1816,1816,bank_transfer,2024-02-19,8047.35,completed,BT00001816
1817,1817,cash,2024-02-19,1852.02,completed,
1818,1818,bank_transfer,2024-02-19,10698.35,completed,BT00001818
1819,1819,cash,2024-02-20,1807.29,completed,
1820,1820,cash,2024-02-20,3107.94,completed,
1821,1821,cash,2024-02-23,8580.35,pending,
1822,1822,upi,2024-02-21,725.0,completed,UPI00001822
1823,1823,bank_transfer,2024-02-21,8481.78,completed,BT00001823
1824,1824,upi,2024-02-21,10144.31,completed,UPI00001824
1825,1825,upi,2024-02-21,1491.73,completed,UPI00001825
1826,1826,bank_transfer,2024-02-22,26533.5,completed,BT00001826
1827,1827,upi,2024-02-22,632.0,completed,UPI00001827
1828,1828,upi,2024-02-22,6587.45,completed,UPI00001828
1829,1829,upi,2024-02-22,3100.32,completed,UPI00001829
1830,1830,upi,2024-02-22,2638.36,completed,UPI00001830
1831,1831,bank_transfer,2024-02-22,11846.92,completed,BT00001831
1832,1832,bank_transfer,2024-02-26,8156.94,pending,BT00001832
1833,1833,upi,2024-02-23,13926.63,completed,UPI00001833
1834,1834,cash,2024-02-23,15438.6,completed,
1835,1835,cash,2024-02-25,6414.27,pending,
1836,1836,bank_transfer,2024-02-24,17929.73,pending,BT00001836
1837,1837,cash,2024-02-23,4274.1,completed,
1838,1838,upi,2024-02-23,9859.34,completed,UPI00001838
1839,1839,upi,2024-02-25,25049.68,pending,UPI00001839
1840,1840,cash,2024-02-24,100.0,completed,
1841,1841,upi,2024-02-25,9796.83,completed,UPI00001841
1842,1842,upi,2024-02-25,33748.75,completed,UPI00001842
1843,1843,cash,2024-02-25,5247.32,completed,
1844,1844,cash,2024-02-25,11937.06,completed,
1845,1845,bank_transfer,2024-02-26,8517.42,pending,BT00001845
1846,1846,cash,2024-02-25,1222.8,completed,
1847,1847,cash,2024-02-25,2464.78,completed,
1848,1848,cash,2024-02-26,2511.66,completed,
1849,1849,cash,2024-02-26,13409.28,completed,
1850,1850,cash,2024-02-27,16844.12,completed,
1851,1851,bank_transfer,2024-02-27,12722.5,completed,BT00001851
1852,1852,bank_transfer,2024-02-28,20997.18,pending,BT00001852
1853,1853,cash,2024-02-27,52.0,completed,
1854,1854,upi,2024-02-27,1652.53,completed,UPI00001854
1855,1855,upi,2024-02-27,6890.37,completed,UPI00001855
1856,1856,upi,2024-02-28,22546.36,completed,UPI00001856
1857,1857,bank_transfer,2024-02-28,8819.38,completed,BT00001857
1858,1858,upi,2024-02-28,28186.72,completed,UPI00001858
1859,1859,bank_transfer,2024-02-29,284.0,completed,BT00001859
1860,1860,bank_transfer,2024-02-29,13494.79,completed,BT00001860
1861,1861,bank_transfer,2024-03-01,16296.83,pending,BT00001861
1862,1862,cash,2024-02-29,11703.61,completed,
1863,1863,cash,2024-02-29,1151.34,completed,
1864,1864,bank_transfer,2024-03-01,5767.06,completed,BT00001864
1865,1865,cash,2024-03-01,23970.32,completed,
1866,1866,bank_transfer,2024-03-04,17727.89,pending,BT00001866
1867,1867,upi,2024-03-01,1207.58,completed,UPI00001867
1868,1868,upi,2024-03-01,7320.82,completed,UPI00001868
1869,1869,upi,2024-03-01,4367.2,completed,UPI00001869
1870,1870,upi,2024-03-01,4607.1,completed,UPI00001870
1871,1871,bank_transfer,2024-03-01,15120.85,completed,BT00001871
1872,1872,upi,2024-03-02,291.2,completed,UPI00001872
1873,1873,cash,2024-03-02,2553.91,completed,
1874,1874,upi,2024-03-02,13831.25,completed,UPI00001874
1875,1875,cash,2024-03-02,7233.4,completed,
1876,1876,upi,2024-03-02,30637.25,completed,UPI00001876
1877,1877,bank_transfer,2024-03-02,18611.71,completed,BT00001877
1878,1878,upi,2024-03-02,18425.4,completed,UPI00001878
1879,1879,upi,2024-03-03,8806.26,completed,UPI00001879
1880,1880,upi,2024-03-03,6590.76,completed,UPI00001880
1881,1881,upi,2024-03-03,5169.57,completed,UPI00001881
1882,1882,cash,2024-03-03,3324.89,completed,
1883,1883,cash,2024-03-03,19473.78,completed,
1884,1884,cash,2024-03-03,5443.27,completed,
1885,1885,bank_transfer,2024-03-03,10397.21,completed,BT00001885
1886,1886,upi,2024-03-03,3048.8,completed,UPI00001886
1887,1887,bank_transfer,2024-03-03,23227.98,completed,BT00001887
1888,1888,cash,2024-03-03,2904.01,completed,
1889,1889,cash,2024-03-04,93.0,completed,
1890,1890,upi,2024-03-04,7688.52,completed,UPI00001890
1891,1891,cash,2024-03-04,10052.31,completed,
1892,1892,cash,2024-03-04,805.0,completed,
1893,1893,cash,2024-03-04,5563.08,completed,
1894,1894,cash,2024-03-04,21598.67,completed,
1895,1895,bank_transfer,2024-03-04,5181.22,completed,BT00001895
1896,1896,cash,2024-03-05,8875.24,completed,
1897,1897,upi,2024-03-05,78.0,completed,UPI00001897
1898,1898,upi,2024-03-05,11479.67,completed,UPI00001898
1899,1899,upi,2024-03-05,7223.93,completed,UPI00001899
1900,1900,bank_transfer,2024-03-06,9034.3,completed,BT00001900
1901,1901,upi,2024-03-06,10806.73,completed,UPI00001901
1902,1902,cash,2024-03-06,10391.15,completed,
1903,1903,upi,2024-03-07,5301.6,pending,UPI00001903
1904,1904,upi,2024-03-06,6129.21,completed,UPI00001904
1905,1905,cash,2024-03-06,1254.12,completed,
1906,1906,cash,2024-03-06,2215.02,completed,
1907,1907,upi,2024-03-06,6216.72,completed,UPI00001907
1908,1908,cash,2024-03-06,1957.8,completed,
1909,1909,bank_transfer,2024-03-09,5208.45,pending,BT00001909
1910,1910,upi,2024-03-07,22409.04,completed,UPI00001910
1911,1911,bank_transfer,2024-03-07,7534.65,completed,BT00001911
1912,1912,cash,2024-03-09,29318.41,pending,
1913,1913,cash,2024-03-07,8918.98,completed,
1914,1914,cash,2024-03-08,2542.59,completed,
1915,1915,upi,2024-03-08,11933.99,completed,UPI00001915
1916,1916,cash,2024-03-08,280.0,completed,
1917,1917,cash,2024-03-08,23888.28,completed,
1918,1918,bank_transfer,2024-03-08,11532.96,completed,BT00001918
1919,1919,bank_transfer,2024-03-08,13793.1,completed,BT00001919
1920,1920,upi,2024-03-08,2211.45,completed,UPI00001920
1921,1921,upi,2024-03-09,1945.02,completed,UPI00001921
1922,1922,cash,2024-03-09,18338.7,completed,
1923,1923,cash,2024-03-09,17174.82,completed,
1924,1924,cash,2024-03-09,3357.31,completed,
1925,1925,bank_transfer,2024-03-09,9311.86,completed,BT00001925
1926,1926,cash,2024-03-09,17721.05,completed,
1927,1927,cash,2024-03-09,2670.2,completed,
1928,1928,upi,2024-03-09,19060.44,completed,UPI00001928
1929,1929,cash,2024-03-10,3695.75,completed,
1930,1930,bank_transfer,2024-03-10,22525.43,completed,BT00001930
1931,1931,upi,2024-03-10,117.19,completed,UPI00001931
1932,1932,cash,2024-03-10,5042.28,completed,
1933,1933,upi,2024-03-10,10440.45,completed,UPI00001933
1934,1934,cash,2024-03-13,737.44,pending,
1935,1935,cash,2024-03-10,7826.88,completed,
1936,1936,cash,2024-03-10,937.0,completed,
1937,1937,cash,2024-03-10,1266.9,completed,
1938,1938,cash,2024-03-11,168.0,completed,
1939,1939,cash,2024-03-11,2015.1,completed,
1940,1940,cash,2024-03-11,12980.46,completed,
1941,1941,upi,2024-03-11,72.0,completed,UPI00001941
1942,1942,cash,2024-03-11,208.02,completed,
1943,1943,cash,2024-03-11,5006.44,completed,
1944,1944,cash,2024-03-11,3039.84,completed,
1945,1945,bank_transfer,2024-03-11,9392.05,completed,BT00001945
1946,1946,upi,2024-03-12,661.01,completed,UPI00001946
1947,1947,cash,2024-03-12,14396.1,completed,
1948,1948,upi,2024-03-12,800.0,completed,UPI00001948
1949,1949,upi,2024-03-12,9263.16,completed,UPI00001949
1950,1950,upi,2024-03-12,8873.83,completed,UPI00001950
1951,1951,cash,2024-03-12,15415.0,completed,
1952,1952,cash,2024-03-12,2414.16,completed,
1953,1953,upi,2024-03-13,330.0,completed,UPI00001953
1954,1954,cash,2024-03-13,901.38,completed,
1955,1955,cash,2024-03-13,3048.8,completed,
1956,1956,upi,2024-03-13,872.67,completed,UPI00001956
1957,1957,cash,2024-03-16,1862.73,pending,
1958,1958,upi,2024-03-13,250.0,completed,UPI00001958
1959,1959,upi,2024-03-13,10971.83,completed,UPI00001959
1960,1960,upi,2024-03-14,2391.69,completed,UPI00001960
1961,1961,bank_transfer,2024-03-14,8653.68,completed,BT00001961
1962,1962,upi,2024-03-14,9248.58,completed,UPI00001962
1963,1963,cash,2024-03-14,24252.77,completed,
1964,1964,upi,2024-03-14,2538.16,completed,UPI00001964
1965,1965,upi,2024-03-14,2790.0,completed,UPI00001965
1966,1966,upi,2024-03-14,11240.92,completed,UPI00001966
1967,1967,cash,2024-03-14,6476.09,completed,
1968,1968,cash,2024-03-14,12241.5,completed,
1969,1969,upi,2024-03-14,8283.02,completed,UPI00001969
1970,1970,upi,2024-03-15,1006.41,completed,UPI00001970
1971,1971,bank_transfer,2024-03-15,5944.93,completed,BT00001971
1972,1972,upi,2024-03-15,2014.47,completed,UPI00001972
1973,1973,cash,2024-03-15,5629.91,completed,
1974,1974,upi,2024-03-15,19217.01,completed,UPI00001974
1975,1975,upi,2024-03-15,2613.09,completed,UPI00001975
1976,1976,cash,2024-03-15,69.0,completed,
1977,1977,cash,2024-03-15,2946.94,completed,
1978,1978,cash,2024-03-16,4064.8,pending,
1979,1979,upi,2024-03-16,6270.32,completed,UPI00001979
1980,1980,bank_transfer,2024-03-16,11356.12,completed,BT00001980
1981,1981,upi,2024-03-16,2775.29,completed,UPI00001981
1982,1982,bank_transfer,2024-03-16,9908.86,completed,BT00001982
1983,1983,cash,2024-03-16,14.72,completed,
1984,1984,cash,2024-03-16,3417.94,completed,
1985,1985,bank_transfer,2024-03-16,7538.17,completed,BT00001985
1986,1986,cash,2024-03-16,423.2,completed,
1987,1987,cash,2024-03-17,2447.03,pending,
1988,1988,cash,2024-03-17,425.96,completed,
1989,1989,upi,2024-03-17,17934.98,completed,UPI00001989
1990,1990,upi,2024-03-17,1017.96,completed,UPI00001990
1991,1991,cash,2024-03-17,11785.94,completed,
1992,1992,cash,2024-03-20,4960.82,pending,
1993,1993,cash,2024-03-18,3127.68,completed,
1994,1994,cash,2024-03-18,235.52,completed,
1995,1995,upi,2024-03-19,15185.14,pending,UPI00001995
1996,1996,bank_transfer,2024-03-18,7663.69,completed,BT00001996
1997,1997,cash,2024-03-18,191.36,completed,
1998,1998,cash,2024-03-18,4434.08,completed,
1999,1999,cash,2024-03-19,4806.26,completed,
2000,2000,cash,2024-03-19,24882.16,completed,
2001,2001,upi,2024-03-19,11071.68,completed,UPI00002001
2002,2002,upi,2024-03-19,3979.94,completed,UPI00002002
2003,2003,bank_transfer,2024-03-19,32109.04,completed,BT00002003
2004,2004,cash,2024-03-20,1536.95,completed,
2005,2005,cash,2024-03-20,18795.6,completed,
2006,2006,cash,2024-03-20,1761.76,completed,
2007,2007,cash,2024-03-20,3088.73,completed,
2008,2008,cash,2024-03-20,16241.7,completed,
2009,2009,upi,2024-03-20,1040.37,completed,UPI00002009
2010,2010,cash,2024-03-20,4457.27,completed,
2011,2011,upi,2024-03-22,10170.02,pending,UPI00002011
2012,2012,bank_transfer,2024-03-21,7956.81,completed,BT00002012
2013,2013,upi,2024-03-21,2852.29,completed,UPI00002013
2014,2014,upi,2024-03-21,6696.46,completed,UPI00002014
2015,2015,upi,2024-03-24,27775.13,pending,UPI00002015
2016,2016,cash,2024-03-21,10328.96,completed,
2017,2017,cash,2024-03-21,3912.02,completed,
2018,2018,cash,2024-03-21,13921.66,completed,
2019,2019,cash,2024-03-21,1244.19,completed,
2020,2020,upi,2024-03-22,15319.08,completed,UPI00002020
2021,2021,upi,2024-03-22,23064.66,completed,UPI00002021
2022,2022,bank_transfer,2024-03-22,9287.34,completed,BT00002022
2023,2023,cash,2024-03-22,16381.4,completed,
2024,2024,upi,2024-03-23,1716.06,completed,UPI00002024
2025,2025,upi,2024-03-23,6349.47,completed,UPI00002025
2026,2026,upi,2024-03-23,33.12,completed,UPI00002026
2027,2027,cash,2024-03-23,505.94,completed,
2028,2028,bank_transfer,2024-03-23,9627.42,completed,BT00002028
2029,2029,upi,2024-03-23,12377.84,completed,UPI00002029
2030,2030,cash,2024-03-23,21355.67,completed,
2031,2031,cash,2024-03-23,156.4,completed,
2032,2032,cash,2024-03-23,22.08,completed,
2033,2033,cash,2024-03-23,19340.76,completed,
2034,2034,bank_transfer,2024-03-23,15194.75,completed,BT00002034
2035,2035,cash,2024-03-24,53.3,completed,
2036,2036,cash,2024-03-24,2643.3,completed,
2037,2037,upi,2024-03-24,95.68,completed,UPI00002037
2038,2038,upi,2024-03-24,7117.53,completed,UPI00002038
2039,2039,bank_transfer,2024-03-24,27047.17,completed,BT00002039
2040,2040,cash,2024-03-25,7961.39,completed,
2041,2041,bank_transfer,2024-03-25,30167.68,completed,BT00002041
2042,2042,bank_transfer,2024-03-25,10423.64,completed,BT00002042
2043,2043,cash,2024-03-25,439.59,completed,
2044,2044,bank_transfer,2024-03-25,32019.64,completed,BT00002044
2045,2045,upi,2024-03-27,198.72,pending,UPI00002045
2046,2046,upi,2024-03-25,92.0,completed,UPI00002046
2047,2047,upi,2024-03-25,10017.51,completed,UPI00002047
2048,2048,cash,2024-03-28,1216.26,pending,
2049,2049,upi,2024-03-25,9091.25,completed,UPI00002049
2050,2050,cash,2024-03-25,3324.62,completed,
2051,2051,bank_transfer,2024-03-26,7487.12,completed,BT00002051
2052,2052,cash,2024-03-26,3920.54,completed,
2053,2053,cash,2024-03-26,6771.4,completed,
2054,2054,bank_transfer,2024-03-26,8253.19,completed,BT00002054
2055,2055,cash,2024-03-26,8811.71,completed,
2056,2056,cash,2024-03-26,4211.63,completed,
2057,2057,bank_transfer,2024-03-29,25425.94,pending,BT00002057
2058,2058,upi,2024-03-27,1442.24,completed,UPI00002058
2059,2059,upi,2024-03-27,8526.16,completed,UPI00002059
2060,2060,upi,2024-03-27,7443.74,completed,UPI00002060
2061,2061,bank_transfer,2024-03-27,27757.87,completed,BT00002061
2062,2062,cash,2024-03-27,17825.77,completed,
2063,2063,upi,2024-03-27,10869.62,completed,UPI00002063
2064,2064,upi,2024-03-27,17181.57,completed,UPI00002064
2065,2065,cash,2024-03-28,1934.96,completed,
2066,2066,cash,2024-03-28,3650.31,completed,
2067,2067,cash,2024-03-28,11827.99,completed,
2068,2068,bank_transfer,2024-03-28,28487.84,completed,BT00002068
2069,2069,bank_transfer,2024-03-28,5177.78,completed,BT00002069
2070,2070,cash,2024-03-28,3845.65,completed,
2071,2071,upi,2024-03-28,5358.07,completed,UPI00002071
2072,2072,upi,2024-03-29,309.12,pending,UPI00002072
2073,2073,cash,2024-03-28,667.0,completed,
2074,2074,cash,2024-03-28,205.16,completed,
2075,2075,cash,2024-03-30,564.88,pending,
2076,2076,bank_transfer,2024-03-28,38357.81,completed,BT00002076
2077,2077,cash,2024-03-29,8884.11,completed,
2078,2078,upi,2024-03-31,1493.63,pending,UPI00002078
2079,2079,cash,2024-03-29,5526.7,completed,
2080,2080,upi,2024-03-29,14706.73,completed,UPI00002080
2081,2081,bank_transfer,2024-03-29,33018.97,completed,BT00002081
2082,2082,upi,2024-03-29,367.63,completed,UPI00002082
2083,2083,bank_transfer,2024-03-29,19197.5,completed,BT00002083
2084,2084,upi,2024-03-29,9191.25,completed,UPI00002084
2085,2085,cash,2024-03-29,19507.05,completed,
2086,2086,upi,2024-03-29,25286.95,completed,UPI00002086
2087,2087,upi,2024-03-31,8987.14,pending,UPI00002087
2088,2088,bank_transfer,2024-03-30,17064.82,completed,BT00002088
2089,2089,bank_transfer,2024-03-30,14219.05,completed,BT00002089
2090,2090,cash,2024-03-30,2041.31,completed,
2091,2091,cash,2024-04-01,1281.48,pending,
2092,2092,upi,2024-03-30,3707.78,completed,UPI00002092
2093,2093,bank_transfer,2024-03-30,22205.29,completed,BT00002093
2094,2094,cash,2024-03-30,222.64,completed,
2095,2095,upi,2024-04-02,13684.68,pending,UPI00002095
2096,2096,upi,2024-03-30,671.6,completed,UPI00002096
2097,2097,bank_transfer,2024-03-30,7440.78,completed,BT00002097
